Project7 ALL64_3
2.00
11
11
Type of measurement (0=app.resistivity,1=resistance)
1
1443
2
0
4 0.00 0.00 2.00 0.00 6.00 0.00 4.00 0.00 0.246555
4 0.00 0.00 2.00 0.00 8.00 0.00 6.00 0.00 0.0426816
4 0.00 0.00 2.00 0.00 10.00 0.00 8.00 0.00 0.0205051
4 2.00 0.00 4.00 0.00 8.00 0.00 6.00 0.00 0.168205
4 0.00 0.00 2.00 0.00 12.00 0.00 10.00 0.00 0.0112035
4 2.00 0.00 4.00 0.00 10.00 0.00 8.00 0.00 0.0511794
4 0.00 0.00 2.00 0.00 14.00 0.00 12.00 0.00 0.00638338
4 2.00 0.00 4.00 0.00 12.00 0.00 10.00 0.00 0.0222525
4 4.00 0.00 6.00 0.00 10.00 0.00 8.00 0.00 0.279091
4 0.00 0.00 2.00 0.00 16.00 0.00 14.00 0.00 0.00392709
4 2.00 0.00 4.00 0.00 14.00 0.00 12.00 0.00 0.0111446
4 4.00 0.00 6.00 0.00 12.00 0.00 10.00 0.00 0.0678975
4 2.00 0.00 4.00 0.00 16.00 0.00 14.00 0.00 0.00628998
4 4.00 0.00 6.00 0.00 14.00 0.00 12.00 0.00 0.026173
4 6.00 0.00 8.00 0.00 12.00 0.00 10.00 0.00 0.213657
4 2.00 0.00 4.00 0.00 18.00 0.00 16.00 0.00 0.00421453
4 4.00 0.00 6.00 0.00 16.00 0.00 14.00 0.00 0.0127301
4 6.00 0.00 8.00 0.00 14.00 0.00 12.00 0.00 0.0507364
4 0.00 0.00 4.00 0.00 20.00 0.00 16.00 0.00 0.0108426
4 4.00 0.00 6.00 0.00 18.00 0.00 16.00 0.00 0.00773213
4 6.00 0.00 8.00 0.00 16.00 0.00 14.00 0.00 0.0197078
4 8.00 0.00 10.00 0.00 14.00 0.00 12.00 0.00 0.20153
4 0.00 0.00 6.00 0.00 24.00 0.00 18.00 0.00 0.0184143
4 8.00 0.00 10.00 0.00 16.00 0.00 14.00 0.00 0.0489405
4 2.00 0.00 6.00 0.00 22.00 0.00 18.00 0.00 0.00989399
4 4.00 0.00 6.00 0.00 20.00 0.00 18.00 0.00 0.00387024
4 0.00 0.00 4.00 0.00 24.00 0.00 20.00 0.00 0.00554916
4 6.00 0.00 8.00 0.00 18.00 0.00 16.00 0.00 0.0104112
4 8.00 0.00 10.00 0.00 18.00 0.00 16.00 0.00 0.0209251
4 10.00 0.00 12.00 0.00 16.00 0.00 14.00 0.00 0.210192
4 6.00 0.00 8.00 0.00 20.00 0.00 18.00 0.00 0.00479133
4 4.00 0.00 8.00 0.00 24.00 0.00 20.00 0.00 0.0110191
4 8.00 0.00 10.00 0.00 20.00 0.00 18.00 0.00 0.00856779
4 2.00 0.00 6.00 0.00 26.00 0.00 22.00 0.00 0.00784873
4 0.00 0.00 4.00 0.00 28.00 0.00 24.00 0.00 0.00431032
4 2.00 0.00 8.00 0.00 26.00 0.00 20.00 0.00 0.0195818
4 10.00 0.00 12.00 0.00 18.00 0.00 16.00 0.00 0.0543184
4 6.00 0.00 8.00 0.00 22.00 0.00 20.00 0.00 0.00275596
4 8.00 0.00 10.00 0.00 22.00 0.00 20.00 0.00 0.00456206
4 12.00 0.00 14.00 0.00 18.00 0.00 16.00 0.00 0.215306
